data	company	n	delta	Lat	Lon
2017-02-20	WHITE SRL SOC. UNIPERSONALE	3	0	45.4668	9.1905
2017-02-21	METAL PRESS SRL	2	0	43.7805	11146
2017-02-21	PANDAPEL SRL	2	0	44.4937	11343
2017-02-21	CANO ART. CALZADO S.L.	25	0	38.5869	-0.672549
2017-02-21	EVERYN SRL	7	0	43.6703	10.7605
2017-02-21	RIVER GROUP SPA	4	0	43.7292	10.8082
2017-02-21	PROPEL SRL	1	0	43.7567	11.1848
2017-02-21	STELLA MCCARTNEY ITALIA SRL	3	0	43.7567	11.1848
2017-02-21	ITALFIBBIA SRL	2	0	43.8317	11.1992
2017-02-21	CALZATURIFICIO ILARIA SRL	2	0	43.3901	11.2231
2017-02-21	AQUAZZURA ITALIA SRL	2	1	43.7699	11.2556
2017-02-21	SALVATORE FERRAGAMO SPA	1	0	43.7699	11.2556
2017-02-21	BEAUTY BRASS SRL	28	0	43.6587	11.2976
2017-02-21	FGF SRL	1	0	44011	11.3313
2017-02-21	EXCLUSIVE SRL	2	0	43.6395	11.5646
2017-02-21	ARGO SRL	1	0	43464	11.8605
2017-02-21	CALZATURIFICIO NERI SRL	4	0	45.4173	12.0332
2017-02-21	EFFEUNO SRL	1	0	41.8933	12.4829
2017-02-21	FENDI SRL	12	0	41.8933	12.4829
2017-02-21	ORCIANI SPA	15	0	43.8424	13.0147
2017-02-21	RO' DI ROBERTA MALATINI	7	0	43.4035	13.5486
2017-02-21	CENTRO ACCESSORI SPA	2	0	43.2364	13.5951
2017-02-21	MENGHI SHOES & CO. S.R.L.	5	0	43441	13.6088
2017-02-21	LN MANIFACTURING SRL	4	0	40.8359	14.2488
2017-02-21	LEO SHOES SRL	2	0	40.0109	18.1617
2017-02-21	CHRISTIAN LOUBOUTIN SAS	12	0	48.8566	2.3515
2017-02-21	MANDO SARL	2	0	48.8566	2.3515
2017-02-21	MAISON MICHEL	2	0	48.9146	2.38219
2017-02-21	ARCOBALENO S.R.L.	3	0	45.6599	8.7932
2017-02-21	C.L. SERVICES TECHNIQUES SRL	2	0	45.5567	8.97774
2017-02-21	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-02-21	DOLCE & GABBANA SRL	24	0	45.4668	9.1905
2017-02-21	PRADA SPA	2	0	45.4668	9.1905
2017-02-21	SANTONI SPA	4	0	45.4668	9.1905
2017-02-21	VALENTINO SPA	4	0	45.4668	9.1905
2017-02-22	ARS PICENTIA DI GRANDINETTI PA	2	0	43259	13757
2017-02-22	DISGRAMARC S.L.	2	0	38479	-0.795676
2017-02-22	KORAL LLC	6	0	42762	-72.5134
2017-02-22	ARTIGIANI DEL LUSSO DI DEVITO	2	0	43771	11.1072
2017-02-22	PROTEK SRL UNIPERSONALE	1	0	45.7962	11.7584
2017-02-22	FENDI SRL	59	0	41.8933	12.4829
2017-02-22	ARCADIA SRL	22	1	43.6908	12.8126
2017-02-22	CALZATURIFICIO ROMIT SPA	10	0	43.2325	13.6316
2017-02-22	NAST SRL	1	0	42.7734	13.6723
2017-02-22	TOD'S SPA	24	0	43.2347	13.6879
2017-02-22	BAMBOLETTA SRL	5	0	43.3055	13.7229
2017-02-22	FALC SPA	17	0	43.3055	13.7229
2017-02-22	MERCURI MODA SRL	6	0	43.2567	13.7608
2017-02-22	KIT-SERVICE SRL	2	0	42.5136	14.1516
2017-02-22	GABOR SPOL S.R.O.	11	0	49.2197	18.7397
2017-02-22	CHRISTIAN LOUBOUTIN SAS	21	0	48.8566	2.3515
2017-02-22	LOUIS VUITTON MALLETIER	15	0	48.8566	2.3515
2017-02-22	MANDO SARL	4	0	48.8566	2.3515
2017-02-22	ARTI MODA S.A.L.	13	0	33.9093	35.5781
2017-02-22	CALZATURIFICIO MARTINI SRL	2	0	45.7465	8.43607
2017-02-22	GIOVANNI MONTE SRL	2	0	45.5586	8.94789
2017-02-22	SEYMECHAMLOU SRL	5	0	45.5567	8.97774
2017-02-22	CIEMME SRL	4	0	39.2915	9.00154
2017-02-22	DOLCE & GABBANA SRL	13	0	45.4668	9.1905
2017-02-22	PRADA SPA	14	0	45.4668	9.1905
2017-02-22	VALENTINO SPA	1	0	45.4668	9.1905
2017-02-23	CORRADO MARETTO SRL	3	0	45443	11966
2017-02-23	DISGRAMARC S.L.	3	0	38479	-0.795676
2017-02-23	ELBEL S.L.	3	0	38479	-0.795676
2017-02-23	RIVER GROUP SPA	1	0	43.7292	10.8082
2017-02-23	BOTTONIFICIO LEONARDO SRL	1	0	43.7332	11.0209
2017-02-23	EFFEBI SRL	1	0	43.7567	11.1848
2017-02-23	ITALFIBBIA SRL	26	0	43.8317	11.1992
2017-02-23	BEAUTY BRASS SRL	2	0	43.6587	11.2976
2017-02-23	FGF SRL	2	0	44011	11.3313
2017-02-23	RESCOPELL SRL PELLETTERIA	1	0	43.6434	11.5467
2017-02-23	EXCLUSIVE SRL	1	0	43.6395	11.5646
2017-02-23	FENDI SRL	49	0	41.8933	12.4829
2017-02-23	MENGHI SHOES & CO. S.R.L.	3	0	43441	13.6088
2017-02-23	BAMBOLETTA SRL	2	0	43.3055	13.7229
2017-02-23	MERCURI MODA SRL	1	0	43.2567	13.7608
2017-02-23	JEANNOT S SRL	2	0	41.1992	16.5968
2017-02-23	LEO SHOES SRL	4	0	40.0109	18.1617
2017-02-23	GABOR SPOL S.R.O.	11	0	49.2197	18.7397
2017-02-23	CHRISTIAN LOUBOUTIN SAS	15	0	48.8566	2.3515
2017-02-23	MANDO SARL	7	0	48.8566	2.3515
2017-02-23	JAIME MASCARO S.A	10	0	39.9833	4.01095
2017-02-23	TREND SRL UNIPERSONALE	4	0	45.0954	6.91627
2017-02-23	ARCOBALENO S.R.L.	2	1	45.6599	8.7932
2017-02-23	NOVARLUX ITALIA SRL	2	0	45.5567	8.97774
2017-02-23	DOLCE & GABBANA SRL	35	0	45.4668	9.1905
2017-02-23	FONTANA PELLETTERIE SPA	6	0	45.4668	9.1905
2017-02-23	PRADA SPA	1	0	45.4668	9.1905
2017-02-23	VALENTINO SPA	3	0	45.4668	9.1905
2017-02-24	LIMANI CO, LTD	74	0	34.6969	139405
2017-02-24	CANO ART. CALZADO S.L.	13	0	38.5869	-0.672549
2017-02-24	DISGRAMARC S.L.	1	0	38479	-0.795676
2017-02-24	VICTORIA' S SECRET BEAUTY	10	0	40.7306	-73.9866
2017-02-24	CAMACHO VELEZ SA	13	0	6.24434	-75.5736
2017-02-24	CASTOR SRL	1	0	45.1473	10.6485
2017-02-24	BOEMOS SPA - INDUSTRIA CALZATU	2	0	43.7292	10.8082
2017-02-24	CALZATURIFICIO STELLA SRL	1	0	43.7477	11.0731
2017-02-24	SIMONE MARTINI SRL	2	0	43771	11.1072
2017-02-24	FGF SRL	5	0	44011	11.3313
2017-02-24	MORELLATO SPA	2	0	46.0636	11.4672
2017-02-24	DANESI EVOLUTION SRL	2	0	42881	11.6724
2017-02-24	TOMMY SRL	4	0	45.4173	12.0332
2017-02-24	GABOR SHOES AG	3	0	47.8539	12.1273
2017-02-24	FENDI SRL	45	0	41.8933	12.4829
2017-02-24	OCCHIPINTI SRL	1	0	41.8933	12.4829
2017-02-24	MENGHI SHOES & CO. S.R.L.	11	0	43441	13.6088
2017-02-24	CALZATURIFICIO ROMIT SPA	13	0	43.2325	13.6316
2017-02-24	BAMBOLETTA SRL	1	1	43.3055	13.7229
2017-02-24	MERCURI MODA SRL	3	0	43.2567	13.7608
2017-02-24	JEANNOT S SRL	1	0	41.1992	16.5968
2017-02-24	GABOR SPOL S.R.O.	2	0	49.2197	18.7397
2017-02-24	CHRISTIAN LOUBOUTIN SAS	5	0	48.8566	2.3515
2017-02-24	MANDO SARL	1	0	48.8566	2.3515
2017-02-24	CALZATURIFICIO MARTINI SRL	1	0	45.7465	8.43607
2017-02-24	GIOVANNI MONTE SRL	5	0	45.5586	8.94789
2017-02-24	LA GRIFFE SRL	2	0	45.5586	8.94789
2017-02-24	ST.GERMAIN BOUTIQUE SRL	1	0	45.5586	8.94789
2017-02-24	PHILIPP PLEIN INTERNATIONAL AG	1	0	46005	8.95203
2017-02-24	SEYMECHAMLOU SRL	3	0	45.5567	8.97774
2017-02-24	DOLCE & GABBANA SRL	20	0	45.4668	9.1905
2017-02-24	GIANNI VERSACE SPA	98	0	45.4668	9.1905
2017-02-24	PRADA SPA	2	0	45.4668	9.1905
2017-02-24	VALENTINO SPA	2	0	45.4668	9.1905
2017-02-27	SUNGJOO D AND D INC	16	0	37.5667	126978
2017-02-27	ALTERNATIVA DE MODA SAS TOUCHE	3	3	6.25598	-75.58
2017-02-27	RUCOLINE SPA	2	0	43.8295	10.5303
2017-02-27	LEONELLO PALANTI SRL	1	0	43.7477	11.0731
2017-02-27	BULGARI ACCESSORI SRL	19	0	43.7699	11.2556
2017-02-27	SALVATORE FERRAGAMO SPA	3	0	43.7699	11.2556
2017-02-27	FURLA SPA	15	0	44.4716	11.4049
2017-02-27	STUDIO GRAPHIK P.M. SRL	8	0	43.2753	11.9851
2017-02-27	CAMAC SRL	9	0	44.1845	12.2181
2017-02-27	LASER TEAM SRL	4	0	44.1065	12.4149
2017-02-27	SERGIO ROSSI SPA	2	0	44.1065	12.4149
2017-02-27	FENDI SRL	56	0	41.8933	12.4829
2017-02-27	IDEA 21 SRL	2	0	44.0594	12.5684
2017-02-27	TM SERVICE SRL	2	0	43.4861	13.4824
2017-02-27	RO' DI ROBERTA MALATINI	1	0	43.4035	13.5486
2017-02-27	MENGHI SHOES & CO. S.R.L.	2	0	43441	13.6088
2017-02-27	TOD'S SPA	4	0	43.2347	13.6879
2017-02-27	MERCURI MODA SRL	1	0	43.2567	13.7608
2017-02-27	LEO SHOES SRL	2	0	40.0109	18.1617
2017-02-27	GABOR SPOL S.R.O.	13	0	49.2197	18.7397
2017-02-27	CHRISTIAN LOUBOUTIN SAS	27	0	48.8566	2.3515
2017-02-27	CALZATURIFICIO MARTINI SRL	1	0	45.7465	8.43607
2017-02-27	GIOVANNI MONTE SRL	5	0	45.5586	8.94789
2017-02-27	ST.GERMAIN BOUTIQUE SRL	1	0	45.5586	8.94789
2017-02-27	NOVARLUX ITALIA SRL	2	0	45.5567	8.97774
2017-02-27	SEYMECHAMLOU SRL	4	0	45.5567	8.97774
2017-02-27	DOLCE & GABBANA SRL	4	0	45.4668	9.1905
2017-02-27	VALENTINO SPA	1	0	45.4668	9.1905
2017-02-27	GRITTI GROUP SPA	2	0	45.6572	9.72311
2017-02-28	ARS PICENTIA DI GRANDINETTI PA	3	1	43259	13757
2017-02-28	SUNGJOO D AND D INC	7	0	37.5667	126978
2017-02-28	CANO ART. CALZADO S.L.	28	0	38.5869	-0.672549
2017-02-28	JOSE & JOSE MANUEL LDA	8	0	40.8977	-8.49067
2017-02-28	RUCOLINE SPA	16	0	43.8295	10.5303
2017-02-28	CALZATURIFICIO STELLA SRL	11	0	43.7477	11.0731
2017-02-28	MATI SRL	15	0	43.7699	11.2556
2017-02-28	SALVATORE FERRAGAMO SPA	1	0	43.7699	11.2556
2017-02-28	PELLETTERIE BM SRL	1	0	43.7778	11.4448
2017-02-28	MORELLATO SPA	4	0	46.0636	11.4672
2017-02-28	BOTTEGA PIEFFE SRL	1	0	42.5685	11.8188
2017-02-28	STUDIO GRAPHIK P.M. SRL	1	0	43.2753	11.9851
2017-02-28	GABOR SHOES AG	18	0	47.8539	12.1273
2017-02-28	BIANCO ACCESSORI SRL	7	0	44.1065	12.4149
2017-02-28	FENDI SRL	44	0	41.8933	12.4829
2017-02-28	NOVARESE SRL	5	0	43.2485	13.5092
2017-02-28	MENGHI SHOES & CO. S.R.L.	4	0	43441	13.6088
2017-02-28	TOOLK SRL	2	0	43.1604	13.7161
2017-02-28	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-02-28	GABOR SPOL S.R.O.	9	0	49.2197	18.7397
2017-02-28	CHRISTIAN LOUBOUTIN SAS	7	0	48.8566	2.3515
2017-02-28	LAPIN HOUSE ST. PAPAIOANNOU SA	3	0	38.0156	23.6913
2017-02-28	JAIME MASCARO S.A	3	0	39.9833	4.01095
2017-02-28	TREND SRL UNIPERSONALE	1	0	45.0954	6.91627
2017-02-28	GIOVANNI MONTE SRL	8	0	45.5586	8.94789
2017-02-28	PHILIPP PLEIN INTERNATIONAL AG	44	0	46005	8.95203
2017-02-28	C.L. SERVICES TECHNIQUES SRL	4	0	45.5567	8.97774
2017-02-28	CIEMME SRL	4	0	39.2915	9.00154
2017-02-28	CORAL SRL	24	0	45.4668	9.1905
2017-02-28	VALENTINO SPA	4	0	45.4668	9.1905
2017-03-01	GBG WEST LLC-JOE'S JEANS	8	0	34.0026	-118157
2017-03-01	GINA SHOES LTD	3	0	51.5073	-0.127647
2017-03-01	DISGRAMARC S.L.	2	0	38479	-0.795676
2017-03-01	ALEXANDER WANG	3	1	43.1325	-74.4861
2017-03-01	RIVER GROUP SPA	2	0	43.7292	10.8082
2017-03-01	PROPEL SRL	1	0	43.7567	11.1848
2017-03-01	ITALFIBBIA SRL	35	0	43.8317	11.1992
2017-03-01	MEMAR SRL	3	0	43.7699	11.2556
2017-03-01	BEAUTY BRASS SRL	4	0	43.6587	11.2976
2017-03-01	BORGO SRL	2	0	43.0765	11.6789
2017-03-01	STUDIO GRAPHIK P.M. SRL	5	0	43.2753	11.9851
2017-03-01	GABOR SHOES AG	14	0	47.8539	12.1273
2017-03-01	FENDI SRL	42	0	41.8933	12.4829
2017-03-01	NOVARESE SRL	7	0	43.2485	13.5092
2017-03-01	CALZATURIFICIO MELIN SRL	1	0	43.2347	13.6879
2017-03-01	TOOLK SRL	12	0	43.1604	13.7161
2017-03-01	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-01	FALC SPA	2	0	43.3055	13.7229
2017-03-01	MERCURI MODA SRL	3	0	43.2567	13.7608
2017-03-01	LEO SHOES SRL	1	0	40.0109	18.1617
2017-03-01	CHRISTIAN LOUBOUTIN SAS	39	0	48.8566	2.3515
2017-03-01	JAIME MASCARO S.A	13	0	39.9833	4.01095
2017-03-01	GIOVANNI MONTE SRL	1	0	45.5586	8.94789
2017-03-01	C.L. SERVICES TECHNIQUES SRL	2	0	45.5567	8.97774
2017-03-01	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-01	DOLCE & GABBANA SRL	20	0	45.4668	9.1905
2017-03-01	DSQUARED2 SPA	9	0	45.4668	9.1905
2017-03-01	FIMMA SPA	5	0	45.6757	9.39115
2017-03-02	RANIEL ATELIER	21	0	37.5803	126983
2017-03-02	DISGRAMARC S.L.	5	0	38479	-0.795676
2017-03-02	C&C METAL PRODUCTS CORP.METAL	1	0	40.8929	-73.9726
2017-03-02	MAX MARA SRL	15	0	44.6978	10.6305
2017-03-02	EVERYN SRL	2	0	43.6703	10.7605
2017-03-02	FREELAND SRL CALZATURE	3	0	43.7292	10.8082
2017-03-02	H.EICH SRL	29	0	43.7807	11.0965
2017-03-02	BULGARI ACCESSORI SRL	3	0	43.7699	11.2556
2017-03-02	BEAUTY BRASS SRL	2	0	43.6587	11.2976
2017-03-02	EXCLUSIVE SRL	1	0	43.6395	11.5646
2017-03-02	GABOR SHOES AG	8	0	47.8539	12.1273
2017-03-02	FENDI SRL	43	0	41.8933	12.4829
2017-03-02	AEFFE SPA	1	1	43.9387	12.7125
2017-03-02	MENGHI SHOES & CO. S.R.L.	3	0	43441	13.6088
2017-03-02	DIMENSIONE 2000 SRL	1	0	43.2567	13.7608
2017-03-02	MERCURI MODA SRL	5	0	43.2567	13.7608
2017-03-02	CREAZIONI MAIK SRL	1	0	40.8124	14.4965
2017-03-02	CHRISTIAN LOUBOUTIN SAS	29	0	48.8566	2.3515
2017-03-02	JAIME MASCARO S.A	4	0	39.9833	4.01095
2017-03-02	TREND SRL UNIPERSONALE	4	0	45.0954	6.91627
2017-03-02	GIOVANNI MONTE SRL	2	0	45.5586	8.94789
2017-03-02	PHILIPP PLEIN INTERNATIONAL AG	1	0	46005	8.95203
2017-03-02	DOLCE & GABBANA SRL	54	0	45.4668	9.1905
2017-03-02	PRADA SPA	5	0	45.4668	9.1905
2017-03-02	VALENTINO SPA	6	0	45.4668	9.1905
2017-03-02	MADEBLACK SRL	4	0	45.6508	9.84802
2017-03-03	SUNGJOO D AND D INC	1	0	37.5667	126978
2017-03-03	CANO ART. CALZADO S.L.	17	0	38.5869	-0.672549
2017-03-03	BOEMOS SPA - INDUSTRIA CALZATU	2	0	43.7292	10.8082
2017-03-03	LIU JO SPA	25	0	44.7836	10.8855
2017-03-03	EFFEBI SRL	1	0	43.7567	11.1848
2017-03-03	ITALFIBBIA SRL	5	0	43.8317	11.1992
2017-03-03	CALZATURIFICIO ILARIA SRL	7	0	43.3901	11.2231
2017-03-03	ARGO SRL	1	0	43464	11.8605
2017-03-03	MORO MINUTERIE SRL	3	0	45.4077	11.8734
2017-03-03	RENE CAOVILLA SPA	3	0	45.4173	12.0332
2017-03-03	GABOR SHOES AG	18	0	47.8539	12.1273
2017-03-03	RICCI ENRICO SRL	4	0	44.1065	12.4149
2017-03-03	FENDI SRL	43	0	41.8933	12.4829
2017-03-03	MENGHI SHOES & CO. S.R.L.	8	0	43441	13.6088
2017-03-03	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-03	MERCURI MODA SRL	2	0	43.2567	13.7608
2017-03-03	ABC CARUSO GROUP SRL	5	1	40.8359	14.2488
2017-03-03	GABOR SPOL S.R.O.	2	0	49.2197	18.7397
2017-03-03	CHRISTIAN LOUBOUTIN SAS	64	0	48.8566	2.3515
2017-03-03	TREND SRL UNIPERSONALE	2	0	45.0954	6.91627
2017-03-03	EXCELLENTIA SRL	1	0	45631	8.88984
2017-03-03	C.L. SERVICES TECHNIQUES SRL	1	0	45.5567	8.97774
2017-03-03	DOLCE & GABBANA SRL	9	0	45.4668	9.1905
2017-03-03	ROSENBERG SRL	3	0	45.4668	9.1905
2017-03-03	VALENTINO SPA	3	0	45.4668	9.1905
2017-03-06	ELBEL S.L.	1	0	38479	-0.795676
2017-03-06	GG MAULL	5	0	40.7306	-73.9866
2017-03-06	JOSE & JOSE MANUEL LDA	10	0	40.8977	-8.49067
2017-03-06	PUNTO 2 S.R.L.	1	0	44.7836	10.8855
2017-03-06	BOTTONIFICIO LEONARDO SRL	1	0	43.7332	11.0209
2017-03-06	EFFEBI SRL	1	0	43.7567	11.1848
2017-03-06	SALVATORE FERRAGAMO SPA	8	0	43.7699	11.2556
2017-03-06	IL GIOIELLO DI FIRENZE SRL	1	0	43.7522	11.32
2017-03-06	FGF SRL	2	0	44011	11.3313
2017-03-06	MORELLATO SPA	1	0	46.0636	11.4672
2017-03-06	RESCOPELL SRL PELLETTERIA	1	0	43.6434	11.5467
2017-03-06	PROTEK SRL UNIPERSONALE	1	0	45.7962	11.7584
2017-03-06	GABOR SHOES AG	16	0	47.8539	12.1273
2017-03-06	EFFEUNO SRL	1	0	41.8933	12.4829
2017-03-06	FENDI SRL	48	0	41.8933	12.4829
2017-03-06	KALLISTE'  SRL	1	0	45.4991	12.5449
2017-03-06	MODA POINT SRL	3	0	43.2027	13.6729
2017-03-06	TOD'S SPA	12	0	43.2347	13.6879
2017-03-06	TOOLK SRL	14	0	43.1604	13.7161
2017-03-06	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-06	MERCURI MODA SRL	5	0	43.2567	13.7608
2017-03-06	TARI SPA.A	8	0	40.8359	14.2488
2017-03-06	LEO SHOES SRL	8	0	40.0109	18.1617
2017-03-06	ACCESSANDGO SARL	12	3	48.8566	2.3515
2017-03-06	CHRISTIAN LOUBOUTIN SAS	5	0	48.8566	2.3515
2017-03-06	MANDO SARL	8	0	48.8566	2.3515
2017-03-06	ARTI MODA S.A.L.	1	0	33.9093	35.5781
2017-03-06	NOVA RAMPALUX SNC	4	0	45.6915	8.93154
2017-03-06	CALZATURIFICIO ARKTE  SRL	7	0	45.5692	8.95994
2017-03-06	NOVARLUX ITALIA SRL	2	0	45.5567	8.97774
2017-03-06	SEYMECHAMLOU SRL	7	0	45.5567	8.97774
2017-03-06	DOLCE & GABBANA SRL	5	0	45.4668	9.1905
2017-03-06	VALENTINO SPA	10	0	45.4668	9.1905
2017-03-07	CANO ART. CALZADO S.L.	18	0	38.5869	-0.672549
2017-03-07	ELBEL S.L.	6	0	38479	-0.795676
2017-03-07	EXPAMAT S.L.	5	0	38479	-0.795676
2017-03-07	CALVIN KLEIN INC.	14	0	40.7306	-73.9866
2017-03-07	MAX MARA SRL	13	0	44.6978	10.6305
2017-03-07	BOEMOS SPA - INDUSTRIA CALZATU	20	0	43.7292	10.8082
2017-03-07	BLUFIN SPA	12	0	44.7836	10.8855
2017-03-07	LIU JO SPA	7	0	44.7836	10.8855
2017-03-07	BOTTONIFICIO LEONARDO SRL	4	0	43.7332	11.0209
2017-03-07	CALZATURIFICIO STELLA SRL	3	0	43.7477	11.0731
2017-03-07	PROENZA SCHOULER ITALIA SRL	16	0	43.7567	11.1848
2017-03-07	BULGARI ACCESSORI SRL	2	0	43.7699	11.2556
2017-03-07	EMILIO PUCCI SRL	10	0	43.7699	11.2556
2017-03-07	MATI SRL	10	0	43.7699	11.2556
2017-03-07	SALVATORE FERRAGAMO SPA	1	0	43.7699	11.2556
2017-03-07	FGF SRL	2	0	44011	11.3313
2017-03-07	STUDIO GRAPHIK P.M. SRL	6	0	43.2753	11.9851
2017-03-07	GABOR SHOES AG	2	0	47.8539	12.1273
2017-03-07	EFFEUNO SRL	1	0	41.8933	12.4829
2017-03-07	FENDI SRL	43	0	41.8933	12.4829
2017-03-07	MIM-MAR SNC	2	0	43.9652	12.6024
2017-03-07	MENGHI SHOES & CO. S.R.L.	2	0	43441	13.6088
2017-03-07	EDDY RICAMI PROJECT S.R.L.	1	0	43317	13.6353
2017-03-07	BAMBOLETTA SRL	1	0	43.3055	13.7229
2017-03-07	MERCURI MODA SRL	7	0	43.2567	13.7608
2017-03-07	ABC CARUSO GROUP SRL	3	1	40.8359	14.2488
2017-03-07	MGM SRLS	2	0	40.8359	14.2488
2017-03-07	PAOLO BIANCHI SRL	1	0	40.8359	14.2488
2017-03-07	GABOR SPOL S.R.O.	1	0	49.2197	18.7397
2017-03-07	CHRISTIAN LOUBOUTIN S.A.S.	9	0	48.8566	2.3515
2017-03-07	CHRISTIAN LOUBOUTIN SAS	27	0	48.8566	2.3515
2017-03-07	MAISON MICHEL	4	0	48.9146	2.38219
2017-03-07	JAIME MASCARO S.A	4	0	39.9833	4.01095
2017-03-07	CALZATURIFICIO ARKTE  SRL	1	0	45.5692	8.95994
2017-03-07	SEYMECHAMLOU SRL	1	0	45.5567	8.97774
2017-03-07	AIRILY S.R.L.	7	0	45.7243	9.0134
2017-03-07	CARLO BANI	2	0	45.7395	9.1291
2017-03-07	DOLCE & GABBANA SRL	8	0	45.4668	9.1905
2017-03-07	PRADA SPA	1	0	45.4668	9.1905
2017-03-07	JAY DAZE FASHION COMPANY	7	0	53.7533	9.65246
2017-03-08	METAL PRESS SRL	4	0	43.7805	11146
2017-03-08	LES FEMMES SRL	3	0	43259	13757
2017-03-08	SUNGJOO D AND D INC	2	0	37.5667	126978
2017-03-08	DISGRAMARC S.L.	2	0	38479	-0.795676
2017-03-08	ELBEL S.L.	1	0	38479	-0.795676
2017-03-08	GG MAULL	1	0	40.7306	-73.9866
2017-03-08	TASSI VANIS PELLETTERIA DITTA	2	0	44.6071	10.8632
2017-03-08	LEONELLO PALANTI SRL	1	0	43.7477	11.0731
2017-03-08	BULGARI ACCESSORI SRL	11	0	43.7699	11.2556
2017-03-08	LPJ ITALIA SRL	38	0	43.7699	11.2556
2017-03-08	SALVATORE FERRAGAMO SPA	1	0	43.7699	11.2556
2017-03-08	FENDI SRL	22	0	41.8933	12.4829
2017-03-08	MENGHI SHOES & CO. S.R.L.	1	0	43441	13.6088
2017-03-08	MERCURI MODA SRL	3	0	43.2567	13.7608
2017-03-08	LN MANIFACTURING SRL	1	0	40.8359	14.2488
2017-03-08	GMP SAS DI TUPPUTI MAURO & C.	6	0	41.3215	16.2869
2017-03-08	LEO SHOES SRL	2	0	40.0109	18.1617
2017-03-08	GABOR SPOL S.R.O.	27	0	49.2197	18.7397
2017-03-08	CHRISTIAN LOUBOUTIN S.A.S.	4	0	48.8566	2.3515
2017-03-08	CHRISTIAN LOUBOUTIN SAS	7	0	48.8566	2.3515
2017-03-08	MAISON MICHEL	13	0	48.9146	2.38219
2017-03-08	CALZATURIFICIO SULTANA SAS DI	4	0	45.3171	8.8586
2017-03-08	PHILIPP PLEIN INTERNATIONAL AG	1	0	46005	8.95203
2017-03-08	SEYMECHAMLOU SRL	2	0	45.5567	8.97774
2017-03-08	DOLCE & GABBANA SRL	10	0	45.4668	9.1905
2017-03-08	PRADA SPA	5	0	45.4668	9.1905
2017-03-08	VALENTINO SPA	7	0	45.4668	9.1905
2017-03-08	WHITE SRL SOC. UNIPERSONALE	1	0	45.4668	9.1905
2017-03-09	LIMANI CO, LTD	30	0	34.6969	139405
2017-03-09	CANO ART. CALZADO S.L.	4	0	38.5869	-0.672549
2017-03-09	SIMONA B USA	18	0	40.7306	-73.9866
2017-03-09	DATE SRL	19	0	43.7195	10.9459
2017-03-09	BOTTONIFICIO LEONARDO SRL	4	0	43.7332	11.0209
2017-03-09	SALVATORE FERRAGAMO SPA	4	0	43.7699	11.2556
2017-03-09	FGF SRL	8	0	44011	11.3313
2017-03-09	ATTILA SRL	1	0	44.1191	11.3792
2017-03-09	GABOR SHOES AG	22	0	47.8539	12.1273
2017-03-09	RICCI ENRICO SRL	1	0	44.1065	12.4149
2017-03-09	EFFEUNO SRL	2	0	41.8933	12.4829
2017-03-09	FENDI SRL	20	0	41.8933	12.4829
2017-03-09	MODALAB SRL	10	0	38.0151	12.7242
2017-03-09	MENGHI SHOES & CO. S.R.L.	1	0	43441	13.6088
2017-03-09	CALZATURIFICIO ROMIT SPA	4	0	43.2325	13.6316
2017-03-09	EDDY RICAMI PROJECT S.R.L.	1	0	43317	13.6353
2017-03-09	MERCURI MODA SRL	7	0	43.2567	13.7608
2017-03-09	CHRISTIAN LOUBOUTIN SAS	13	0	48.8566	2.3515
2017-03-09	MAISON MICHEL	2	0	48.9146	2.38219
2017-03-09	ARCOBALENO S.R.L.	2	1	45.6599	8.7932
2017-03-09	CALZATURIFICIO SULTANA SAS DI	3	0	45.3171	8.8586
2017-03-09	GIOVANNI MONTE SRL	2	0	45.5586	8.94789
2017-03-09	PHILIPP PLEIN INTERNATIONAL AG	2	0	46005	8.95203
2017-03-09	SEYMECHAMLOU SRL	2	0	45.5567	8.97774
2017-03-09	DOLCE & GABBANA SRL	9	0	45.4668	9.1905
2017-03-09	SANTONI SPA	1	0	45.4668	9.1905
2017-03-09	VALENTINO SPA	3	0	45.4668	9.1905
2017-03-10	ARS PICENTIA DI GRANDINETTI PA	3	1	43259	13757
2017-03-10	CANO ART. CALZADO S.L.	26	0	38.5869	-0.672549
2017-03-10	H.HABITU	15	0	40.7306	-73.9866
2017-03-10	DATE SRL	2	0	43.7195	10.9459
2017-03-10	EFFEBI SRL	1	0	43.7567	11.1848
2017-03-10	PELLETTERIA ALMAX SRL	2	0	43.7567	11.1848
2017-03-10	CALZATURIFICIO BUCCIONI SRL	2	0	43.7699	11.2556
2017-03-10	PELLETTERIA SOTTILI GIANCARLO	1	0	43.7248	11.2932
2017-03-10	ARTIGIANI MODERNI SRLS	4	0	45.4077	11.8734
2017-03-10	NILLAB SRL	2	0	45.4173	12.0332
2017-03-10	GABOR SHOES AG	33	0	47.8539	12.1273
2017-03-10	FENDI SRL	21	0	41.8933	12.4829
2017-03-10	TOOLK SRL	1	0	43.1604	13.7161
2017-03-10	GABOR SPOL S.R.O.	26	0	49.2197	18.7397
